Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Rating,Total_Sales,Customer type_Member,Customer type_Memberr,Customer type_Normal,Gender_Male,Payment_Credit card,Payment_Ewallet
130-67-4723,A,1,0,0,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:57,9.4,48.548.548.548.548.548.5,True,False,False,True,False,True
528-87-5606,B,0,0,1,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,19:43,6.5,39.48,True,False,False,False,False,False
320-85-2052,B,0,0,1,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11,7.0,34.81,False,False,True,False,True,False
370-96-0655,C,0,1,0,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,13:46,7.1,49.3249.3249.3249.3249.3249.32,False,False,True,False,False,True
105-10-6182,A,1,0,0,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:22,6.6,21.4821.48,True,False,False,True,False,True
510-79-0415,B,0,0,1,Sports and travel,23.08,6,6.924,145.404,2019-01-24,19:20,4.9,23.0823.0823.0823.0823.0823.08,True,False,False,False,False,True
241-96-5076,B,0,0,1,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58,6.4,49.149.1,True,False,False,False,True,False
767-97-4650,B,0,0,1,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59,8.0,64.8364.83,True,False,False,False,True,False
648-83-1321,A,1,0,0,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:59,4.3,63.5663.5663.5663.5663.5663.5663.5663.5663.5663.56,True,False,False,True,False,False
173-57-2300,C,0,1,0,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51,6.1,72.8872.88,True,False,False,True,False,False
305-03-2383,A,1,0,0,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:36,7.5,67.167.167.1,False,False,True,False,False,False
394-55-6384,C,0,1,0,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,13:38,6.7,70.1970.1970.1970.1970.1970.1970.1970.1970.19,True,False,False,False,False,False
266-20-6657,C,0,1,0,Food and beverages,55.04,7,19.264,404.544,2019-03-12,19:39,5.2,55.0455.0455.0455.0455.0455.0455.04,True,False,False,True,False,True
689-05-1884,A,1,0,0,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44,8.8,48.6348.6348.6348.6348.6348.6348.6348.6348.6348.63,True,False,False,True,False,False
196-01-2849,C,0,1,0,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,13:56,9.5,73.3873.3873.3873.3873.3873.3873.38,True,False,False,False,False,False
372-62-5264,C,0,1,0,Food and beverages,52.6,9,23.67,497.07,2019-01-16,14:42,7.6,52.652.652.652.652.652.652.652.652.6,False,False,True,False,False,False
800-09-8606,A,1,0,0,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:45,6.6,87.3787.3787.3787.3787.37,True,False,False,False,False,False
182-52-7000,A,1,0,0,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:26,6.9,27.0427.0427.0427.04,True,False,False,False,False,True
826-58-8051,B,0,0,1,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,19:46,4.3,62.1962.1962.1962.19,False,False,True,True,False,True
868-06-0466,A,1,0,0,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,19:38,7.8,69.5869.5869.5869.5869.5869.5869.5869.5869.58,True,False,False,True,True,False
751-41-9720,C,0,1,0,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,16:18,8.0,97.597.597.597.597.597.597.597.597.597.5,False,False,True,True,False,True
626-43-7888,C,0,1,0,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:23,9.6,60.4160.4160.4160.4160.4160.4160.4160.41,False,False,True,False,False,True
176-64-7711,B,0,0,1,Food and beverages,32.32,3,4.848,101.808,2019-03-27,19:11,4.3,32.3232.3232.32,False,False,True,True,True,False
191-29-0321,B,0,0,1,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,18:57,5.0,19.7719.7719.7719.7719.7719.7719.7719.7719.7719.77,True,False,False,False,True,False
729-06-2010,B,0,0,1,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18,9.2,80.4780.4780.4780.4780.4780.4780.4780.4780.47,True,False,False,True,False,False
640-48-5028,B,0,0,1,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40,6.3,88.3988.3988.3988.3988.3988.3988.3988.3988.39,True,False,False,False,False,False
186-79-9562,B,0,0,1,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,14:06,8.9,71.7771.7771.7771.7771.7771.7771.77,False,False,True,True,False,False
834-45-5519,B,0,0,1,Electronic accessories,43,4,8.6,180.6,2019-01-31,20:48,7.6,43434343,False,False,True,False,False,True
162-65-8559,C,0,1,0,Food and beverages,68.98,1,3.449,72.429,2019-01-21,20:13,4.8,68.98,True,False,False,True,False,False
760-27-5490,C,0,1,0,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:37,9.1,15.6215.6215.6215.6215.6215.6215.6215.62,False,False,True,True,False,True
445-30-9252,A,1,0,0,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59,6.1,25.725.725.7,False,False,True,True,False,True
786-94-2700,A,1,0,0,Food and beverages,80.62,6,24.186,507.906,2019-02-28,20:18,9.1,80.6280.6280.6280.6280.6280.62,True,False,False,True,False,False
728-88-7867,C,0,1,0,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,15:52,8.3,75.5375.5375.5375.53,True,False,False,False,False,True
183-21-3799,C,0,1,0,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,15:14,7.2,77.6377.6377.6377.6377.6377.6377.6377.6377.63,False,False,True,False,False,True
268-20-3585,C,0,1,0,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50,6.0,13.8513.8513.8513.8513.8513.8513.8513.8513.85,False,False,True,False,False,True
735-32-9839,C,0,1,0,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36,8.5,98.798.798.798.798.798.798.798.7,True,False,False,True,False,True
258-92-7466,A,1,0,0,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33,6.6,35.6835.6835.6835.6835.68,False,False,True,False,True,False
857-16-3520,A,1,0,0,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06,4.5,71.4671.4671.4671.4671.4671.4671.46,True,False,False,False,False,True
482-17-1179,A,1,0,0,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47,8.1,11.9411.9411.94,True,False,False,True,True,False
788-21-5741,A,1,0,0,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,13:34,7.2,45.3845.3845.38,False,False,True,True,True,False
821-14-9046,B,0,0,1,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04,6.1,17.4817.4817.4817.4817.4817.48,True,False,False,False,True,False
418-05-0656,B,0,0,1,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,20:42,7.1,25.5625.5625.5625.5625.5625.5625.56,False,False,True,False,False,False
678-79-0726,C,0,1,0,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,15:28,5.1,90.6390.6390.6390.6390.6390.6390.6390.6390.63,True,False,False,False,False,False
776-68-1096,B,0,0,1,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,13:45,7.9,44.1244.1244.12,False,False,True,True,True,False
592-46-1692,C,0,1,0,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,20:10,7.4,36.7736.7736.7736.7736.7736.7736.77,True,False,False,False,False,False
434-35-9162,B,0,0,1,Food and beverages,23.34,4,4.668,98.028,2019-02-04,18:53,7.4,23.3423.3423.3423.34,True,False,False,True,False,True
149-14-0304,C,0,1,0,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:24,6.6,28.528.528.528.528.528.528.528.5,True,False,False,False,False,False
442-44-6497,C,0,1,0,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42,5.9,55.5755.5755.57,True,False,False,True,True,False
174-64-0215,B,0,0,1,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49,8.9,69.7469.7469.7469.7469.7469.7469.7469.7469.7469.74,False,False,True,True,True,False
210-74-9613,C,0,1,0,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:33,6.8,97.2697.2697.2697.26,False,False,True,True,False,True
299-29-0180,B,0,0,1,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:54,9.3,52.1852.1852.1852.1852.1852.1852.18,True,False,False,False,False,False
247-11-2470,A,1,0,0,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,16:23,4.4,22.3222.3222.3222.32,True,False,False,False,True,False
635-28-5728,A,1,0,0,Health and beauty,56,3,8.4,176.4,2019-02-28,19:33,4.8,565656,False,False,True,True,False,True
756-49-0168,A,1,0,0,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39,9.5,19.7,True,False,False,True,False,True
438-23-1242,B,0,0,1,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38,8.9,75.8875.8875.8875.8875.8875.8875.88,False,False,True,True,False,True
238-45-6950,B,0,0,1,Food and beverages,53.72,1,2.686,56.406,2019-03-01,20:03,6.4,53.72,True,False,False,True,False,True
607-65-2441,C,0,1,0,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39,6.0,81.9581.9581.9581.9581.9581.9581.9581.9581.9581.95,True,False,False,True,True,False
386-27-7606,C,0,1,0,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:59,8.1,81.281.281.281.281.281.281.2,True,False,False,False,True,False
137-63-5492,C,0,1,0,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,14:26,9.0,58.7658.7658.7658.7658.7658.7658.7658.7658.7658.76,False,False,True,True,False,True
197-77-7132,B,0,0,1,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,18:22,6.0,91.5691.5691.5691.5691.5691.5691.5691.56,True,False,False,True,False,True
805-86-0265,A,1,0,0,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32,9.8,93.9693.9693.9693.9693.9693.9693.9693.9693.96,False,False,True,True,False,False
733-29-1227,C,0,1,0,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41,8.5,55.6155.6155.6155.6155.6155.6155.61,False,False,True,True,False,False
451-73-2711,C,0,1,0,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20,8.8,84.83,False,False,True,True,False,True
373-14-0504,A,1,0,0,Sports and travel,71.63,2,7.163,150.423,2019-02-12,14:33,8.8,71.6371.63,True,False,False,False,False,True
546-80-2899,A,1,0,0,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:29,9.5,37.6937.69,True,False,False,True,False,True
345-68-9016,C,0,1,0,Sports and travel,31.67,8,12.668,266.028,2019-01-02,16:19,5.6,31.6731.6731.6731.6731.6731.6731.6731.67,True,False,False,False,True,False
390-17-5806,C,0,1,0,Food and beverages,38.42,1,1.921,40.341,2019-02-02,16:33,8.6,38.42,True,False,False,False,False,False
457-13-1708,B,0,0,1,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,19:07,5.2,65.2365.2365.2365.2365.2365.2365.2365.2365.2365.23,True,False,False,True,True,False
664-14-2882,C,0,1,0,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,14:43,5.8,10.5310.5310.5310.5310.53,True,False,False,False,True,False
487-79-6868,B,0,0,1,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,19:28,8.0,12.2912.2912.2912.2912.2912.2912.2912.2912.29,True,False,False,False,True,False
314-23-4520,C,0,1,0,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,20:44,9.0,81.2381.2381.2381.2381.2381.2381.23,True,False,False,True,False,False
210-30-7976,B,0,0,1,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16,4.1,22.3222.3222.3222.32,True,False,False,False,False,True
585-86-8361,A,1,0,0,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31,8.6,27.2827.2827.2827.2827.28,False,False,True,False,True,False
807-14-7833,A,1,0,0,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30,7.0,17.4217.4217.4217.4217.4217.4217.4217.4217.4217.42,True,False,False,False,False,True
775-72-1988,B,0,0,1,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,15:05,8.4,73.2873.2873.2873.2873.28,False,False,True,True,False,True
288-38-3758,C,0,1,0,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,18:30,7.4,84.8784.8784.87,True,False,False,False,False,True
652-43-6591,A,1,0,0,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,13:18,6.2,97.2997.2997.2997.2997.2997.2997.2997.29,False,False,True,False,True,False
785-96-0615,B,0,0,1,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,15:28,4.9,35.7435.7435.7435.7435.7435.7435.7435.74,True,False,False,False,False,True
406-46-7107,A,1,0,0,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:52,4.5,96.5296.5296.5296.5296.5296.52,False,False,True,False,False,False
250-17-5703,A,1,0,0,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24,5.6,18.8518.8518.8518.8518.8518.8518.8518.8518.8518.85,True,False,False,True,False,True
156-95-3964,A,1,0,0,Food and beverages,55.39,4,11.078,232.638,2019-03-25,15:19,8.0,55.3955.3955.3955.39,False,False,True,False,False,True
842-40-8179,B,0,0,1,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38,5.6,77.277.277.277.277.277.277.277.277.277.2,True,False,False,False,True,False
525-09-8450,B,0,0,1,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:12,4.2,72.1372.1372.1372.1372.1372.1372.1372.1372.1372.13,False,False,True,True,True,False
410-67-1709,A,1,0,0,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,17:48,9.9,63.8863.8863.8863.8863.8863.8863.8863.88,True,False,False,False,False,True
587-73-4862,A,1,0,0,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07,7.6,10.6910.6910.6910.6910.69,True,False,False,False,False,True
787-87-2010,A,1,0,0,Health and beauty,55.5,4,11.1,233.1,2019-01-20,15:48,6.6,55.555.555.555.5,True,False,False,True,True,False
593-14-4239,B,0,0,1,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,19:40,4.7,95.4695.4695.4695.4695.4695.4695.4695.46,False,False,True,False,False,True
801-88-0346,C,0,1,0,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,20:30,9.8,76.0676.0676.06,False,False,True,False,True,False
388-76-2555,B,0,0,1,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:59,6.3,13.6913.6913.6913.6913.6913.69,False,False,True,True,False,False
711-31-1234,B,0,0,1,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:51,7.9,95.6495.6495.6495.64,False,False,True,False,False,False
886-54-6089,A,1,0,0,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,17:24,7.7,11.4311.4311.4311.4311.4311.43,False,False,True,False,False,False
707-32-7409,B,0,0,1,Sports and travel,95.54,4,19.108,401.268,2019-02-26,11:58,4.5,95.5495.5495.5495.54,True,False,False,False,False,True
759-98-4285,C,0,1,0,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,19:01,8.0,85.8785.8785.8785.8785.8785.8785.87,True,False,False,False,True,False
201-63-8275,C,0,1,0,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,16:50,5.7,67.9967.9967.9967.9967.9967.9967.99,True,False,False,False,False,True
471-06-8611,C,0,1,0,Food and beverages,52.42,1,2.621,55.041,2019-02-06,10:22,6.3,52.42,False,False,True,False,True,False
200-16-5952,C,0,1,0,Food and beverages,65.65,2,6.565,137.865,2019-01-17,16:46,6.0,65.6565.65,True,False,False,True,False,False
120-54-2248,B,0,0,1,Food and beverages,28.86,5,7.215,151.515,2019-01-22,18:08,8.0,28.8628.8628.8628.8628.86,False,False,True,False,True,False
102-77-2261,C,0,1,0,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,18:02,4.2,65.3165.3165.3165.3165.3165.3165.31,True,False,False,True,True,False
875-31-8302,B,0,0,1,Sports and travel,93.38,1,4.669,98.049,2019-01-03,13:07,9.6,93.38,False,False,True,True,False,False
102-06-2002,C,0,1,0,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52,6.1,25.2525.2525.2525.2525.25,True,False,False,True,False,False
457-94-0464,B,0,0,1,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,20:32,5.6,87.8787.8787.8787.8787.8787.8787.8787.8787.87,True,False,False,True,False,True
629-42-4133,C,0,1,0,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24,8.3,21.821.821.821.821.821.821.821.8,False,False,True,True,False,False
534-53-3526,A,1,0,0,Sports and travel,94.76,4,18.952,397.992,2019-02-11,16:06,7.8,94.7694.7694.7694.76,False,False,True,False,False,True
307-04-2070,A,1,0,0,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,14:14,4.1,30.62,True,False,False,False,True,False
468-99-7231,C,0,1,0,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,17:36,8.8,44.0144.0144.0144.0144.0144.0144.0144.01,False,False,True,False,False,False
516-77-6464,C,0,1,0,Health and beauty,10.16,5,2.54,53.34,2019-02-24,13:08,4.1,10.1610.1610.1610.1610.16,True,False,False,False,False,True
404-91-5964,A,1,0,0,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,16:09,9.0,74.5874.5874.5874.5874.5874.5874.58,False,False,True,True,True,False
886-77-9084,C,0,1,0,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33,5.5,71.8971.8971.8971.8971.8971.8971.8971.89,False,False,True,True,False,True
790-38-4466,C,0,1,0,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:18,9.3,10.9910.9910.9910.9910.99,False,False,True,False,True,False
704-10-4056,C,0,1,0,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55,5.6,60.4760.4760.47,True,False,False,True,True,False
497-37-6538,A,1,0,0,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:15,9.7,58.9158.9158.9158.9158.9158.9158.91,False,False,True,True,False,True
651-96-5970,A,1,0,0,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06,4.0,46.41,False,False,True,True,True,False
400-80-4065,C,0,1,0,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:21,9.2,68.5568.5568.5568.55,True,False,False,True,True,False
744-16-7898,B,0,0,1,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:48,4.9,97.3797.3797.3797.3797.3797.3797.3797.3797.3797.37,False,False,True,False,True,False
263-12-5321,A,1,0,0,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52,9.3,92.692.692.692.692.692.692.6,True,False,False,True,True,False
702-72-0487,A,1,0,0,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28,6.6,46.6146.61,False,False,True,False,True,False
605-83-1050,B,0,0,1,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26,4.3,27.1827.18,False,False,True,True,False,True
443-60-9639,C,0,1,0,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24,5.5,60.87,True,False,False,False,False,False
864-24-7918,A,1,0,0,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15,8.1,24.4924.4924.4924.4924.4924.4924.4924.4924.4924.49,True,False,False,False,False,False
359-94-5395,B,0,0,1,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50,9.8,92.78,False,False,True,True,True,False
401-09-4232,C,0,1,0,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:38,9.4,86.6986.6986.6986.6986.69,True,False,False,True,False,True
751-15-6198,B,0,0,1,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:45,7.9,23.0123.0123.0123.0123.0123.01,False,False,True,True,False,True
324-41-6833,C,0,1,0,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30,5.1,30.230.230.230.230.230.230.230.2,True,False,False,False,False,True
474-33-8305,C,0,1,0,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23,6.9,67.3967.3967.3967.3967.3967.3967.39,True,False,False,True,False,True
759-29-9521,A,1,0,0,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27,8.0,48.9648.9648.9648.9648.9648.9648.9648.9648.96,True,False,False,False,False,False
831-81-6575,B,0,0,1,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12,8.0,75.5975.5975.5975.5975.5975.5975.5975.5975.59,True,False,False,False,False,False
220-68-6701,A,1,0,0,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36,4.2,77.4777.4777.4777.47,False,False,True,False,False,False
618-34-8551,A,1,0,0,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:41,8.5,93.1893.18,False,False,True,False,True,False
257-60-7754,A,1,0,0,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,17:12,9.0,50.2350.2350.2350.23,False,False,True,False,False,False
559-61-5987,B,0,0,1,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38,8.6,17.75,False,False,True,False,False,False
189-55-2313,C,0,1,0,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33,6.0,62.1862.1862.1862.1862.1862.1862.1862.1862.1862.18,False,False,True,False,False,True
565-91-4567,B,0,0,1,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38,6.2,10.7510.7510.7510.7510.7510.7510.7510.75,False,False,True,True,False,True
380-60-5336,A,1,0,0,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06,5.0,40.2640.2640.2640.2640.2640.2640.2640.2640.2640.26,False,False,True,False,True,False
815-04-6282,C,0,1,0,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52,6.5,64.9764.9764.9764.9764.97,True,False,False,False,True,False
674-56-6360,A,1,0,0,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00,6.0,95.15,False,False,True,True,False,False
778-34-2523,A,1,0,0,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57,5.0,48.6248.6248.6248.6248.6248.6248.6248.62,True,False,False,False,False,False
499-27-7781,B,0,0,1,Food and beverages,53.21,8,21.284,446.964,2019-03-14,16:45,5.0,53.2153.2153.2153.2153.2153.2153.2153.21,False,False,True,False,False,True
477-59-2456,C,0,1,0,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15,9.2,45.4445.4445.4445.4445.4445.4445.44,False,False,True,False,False,False
832-51-6761,A,1,0,0,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:29,9.6,33.8833.8833.8833.8833.8833.8833.8833.88,False,False,True,True,False,True
869-11-3082,B,0,0,1,Health and beauty,96.16,4,19.232,403.872,2019-01-27,20:03,8.4,96.1696.1696.1696.16,True,False,False,True,True,False
190-59-3964,B,0,0,1,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35,6.0,47.1647.1647.1647.1647.16,True,False,False,True,True,False
366-43-6862,B,0,0,1,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32,6.7,52.8952.8952.8952.89,False,False,True,True,False,True
186-43-8965,A,1,0,0,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10,4.1,47.6847.68,True,False,False,False,True,False
784-21-9238,C,0,1,0,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15,5.9,10.17,True,False,False,True,False,False
276-75-6884,A,1,0,0,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05,8.7,68.7168.7168.71,False,False,True,False,False,False
109-86-4363,B,0,0,1,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36,4.5,60.0860.0860.0860.0860.0860.0860.08,True,False,False,False,True,False
569-76-2760,A,1,0,0,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:15,6.6,22.0122.0122.0122.01,True,False,False,False,True,False
222-42-0244,B,0,0,1,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53,7.7,72.1172.1172.1172.1172.1172.1172.1172.1172.11,True,False,False,False,True,False
760-53-9233,A,1,0,0,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37,8.5,41.2841.2841.28,True,False,False,True,True,False
538-22-0304,C,0,1,0,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27,5.2,64.9564.9564.9564.9564.9564.9564.9564.9564.9564.95,False,False,True,True,False,False
416-17-9926,A,1,0,0,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42,4.3,74.2274.2274.2274.2274.2274.2274.2274.2274.2274.22,True,False,False,False,True,False
237-44-6163,A,1,0,0,Electronic accessories,10.56 USD,-8,37.11,88.704,2019-01-24,17:43,7.6,,False,False,True,True,False,False
636-17-0325,B,0,0,1,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:37,9.5,62.5762.5762.5762.57,False,False,True,True,False,False
343-75-9322,B,0,0,1,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34,4.1,11.8511.8511.8511.8511.8511.8511.8511.85,True,False,False,False,False,False
528-14-9470,A,1,0,0,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42,9.2,91.3,True,False,False,True,False,True
427-45-9297,B,0,0,1,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01,5.4,40.7340.7340.7340.7340.7340.7340.73,True,False,False,False,False,True
807-34-3742,A,1,0,0,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44,5.8,52.38,False,False,True,True,False,False
288-62-1085,A,1,0,0,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34,5.6,38.5438.5438.5438.5438.54,True,False,False,True,False,True
670-71-7306,B,0,0,1,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:08,5.1,44.6344.6344.6344.6344.6344.63,False,False,True,True,True,False
660-29-7083,C,0,1,0,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01,5.8,55.8755.8755.8755.8755.8755.8755.8755.8755.8755.87,False,False,True,True,False,False
271-77-8740,C,0,1,0,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40,5.0,29.2229.2229.2229.2229.2229.22,True,False,False,False,False,True
497-36-0989,A,1,0,0,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21,7.9,51.9451.9451.94,False,False,True,True,False,False
291-59-1384,B,0,0,1,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38,6.0,60.3,False,False,True,True,False,False
860-73-6466,A,1,0,0,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16,5.0,39.4739.47,True,False,False,False,True,False
549-23-9016,C,0,1,0,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:15,8.9,14.8714.87,True,False,False,False,True,False
896-34-0956,A,1,0,0,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43,5.9,21.32,False,False,True,True,False,False
804-38-3935,A,1,0,0,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32,5.9,93.7893.7893.78,True,False,False,True,True,False
585-90-0249,A,1,0,0,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08,9.7,73.26,True,False,False,True,False,True
862-29-5914,C,0,1,0,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08,8.6,22.38,False,False,True,False,True,False
845-94-6841,C,0,1,0,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38,4.0,72.8872.8872.8872.8872.8872.8872.8872.8872.88,True,False,False,False,False,False
125-45-2293,A,1,0,0,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11,4.2,99.199.199.199.199.199.1,False,False,True,False,False,False
